id,group,company_name,report_url
1137,롯데,LOTTE GLOBAL LOGISTICS (NORTH AMERICA) INC.,
1138,롯데,LOTTE GLOBAL LOGISTICS (SINGAPORE) PTE. LTD.,
1139,롯데,"LOTTE GLOBAL LOGISTICS (UK) HOLDINGS CO., LTD.",
1140,롯데,LOTTE GLOBAL LOGISTICS HUNGARY Kft.,
1141,롯데,"Lotte Global Logistics Kazakhstan Co., Ltd",
1142,롯데,"LOTTE GLOBAL LOGISTICS MEXICO, S.A. DE C.V",
1143,롯데,LOTTE GLOBAL LOGISTICS PHILIPPINES INC.,
1144,롯데,"LOTTE GLOBAL LOGISTICS VIETNAM CO.,LTD",
1145,롯데,LOTTE GLOBAL LOGISTICS(SINGAPORE) HOLDINGS PTE. LTD.,
1146,롯데,Lotte Holdings Hong Kong Limited,
1147,롯데,Lotte Hotel & Retail Vietnam Pte. Ltd.,
1148,롯데,"Lotte Hotel Arai Co., Ltd.",
1149,롯데,LOTTE Hotel Chicago LLC,
1150,롯데,Lotte Hotel Guam LLC.,
1151,롯데,LOTTE Hotel Holdings Europe B.V.,
1152,롯데,"LOTTE HOTEL HOLDINGS USA CO., LTD.",
1153,롯데,"LOTTE HOTEL NEW YORK PALACE, LLC.",
1154,롯데,"Lotte Hotel Saint Petersburg, LLC.",
1155,롯데,LOTTE Hotel Seattle LLC,
1156,롯데,"LOTTE HOTEL VIETNAM CO., LTD.",
1157,롯데,"LOTTE Hotel Vladivostok, LLC.",
1158,롯데,"LOTTE INDIA Co., Ltd.",
1159,롯데,LOTTE INFRACELL Hungary Kft,
1160,롯데,LOTTE Innovate America Co.,
1161,롯데,LOTTE INNOVATE VIETNAM COMPANY LIMITED,
1162,롯데,Lotte International America Corp.,
1163,롯데,Lotte International Australia Pty Ltd,
1164,롯데,Lotte International Khorol LLC,
1165,롯데,Lotte International Mikhailovka LLC,
1166,롯데,Lotte International Primorye LLC,
1167,롯데,Lotte Investment America Co.,
1168,롯데,LOTTE INVESTMENT PARTNERS SINGAPORE PTE. LTD.,
1169,롯데,Lotte Kolson(Pvt.) Limited,
1170,롯데,"LOTTE LAND CO., LTD",
1171,롯데,"LOTTE LIQUOR JAPAN CO.,LTD",
1172,롯데,Lotte Mart C&C India Private Limited,
1173,롯데,"LOTTE Members Vietnam Co., Ltd.",
1174,롯데,"LOTTE MGS Beverage (Myanmar) Co., Ltd.",
1175,롯데,LOTTE PHU KHANH DUTY FREE TRADING COMPANY LIMITED,
1176,롯데,LOTTE PROPERTIES (CHENGDU) HK LIMITED,
1177,롯데,LOTTE PROPERTIES (HANOI) SINGAPORE PTE. LTD.,
1178,롯데,"LOTTE PROPERTIES HANOI CO., LTD",
1179,롯데,LOTTE PROPERTIES HCMC COMPANY LIMITED,
1180,롯데,Lotte Properties(Shenyang) Ltd.,
1181,롯데,"Lotte Property & Development Vietnam Co., Ltd.",
1182,롯데,"LOTTE QINGDAO FOODS CO., LTD.",
1183,롯데,LOTTE Rakhat JSC,
1184,롯데,"LOTTE Rent-A-Car (Thailand) Co.,Ltd.",
1185,롯데,Lotte Rent-A-Car Vina Company Limited,
1186,롯데,Lotte Rental (Vietnam) Company Limited,
1187,롯데,LOTTE SHOPPING HOLDINGS (SINGAPORE) PTE. LTD.,
1188,롯데,"Lotte Shopping India Pvt.,Ltd",
1189,롯데,"Lotte Shopping Plaza Vietnam Co.,Ltd.",
1190,롯데,"Lotte Taiwan Co., Ltd.",
1191,롯데,LOTTE TECH Malaysia SDN. BHD.,
1192,롯데,"LOTTE TECH SPAIN, S.L.",
1193,롯데,LOTTE TRAVEL RETAIL AUSTRALIA PTY LTD,
1194,롯데,LOTTE TRAVEL RETAIL NEW ZEALAND LIMITED,
1195,롯데,LOTTE TRAVEL RETAIL SINGAPORE PTE. LTD.,
1196,롯데,LOTTE UBE SYNTHETIC RUBBER SDN. BHD.,
1197,롯데,Lotte USA LLC,
1198,롯데,LOTTE VENTURES VIETNAM COMPANY LIMITED,
1199,롯데,"Lotte Vietnam Co., Ltd.",
1200,롯데,LOTTE VIETNAM SHOPPING JOINT STOCK COMPANY,
1201,롯데,"Lotte Vina International Co., Ltd.",
1202,롯데,"LOTTE VINATRANS GLOBAL LOGISTICS (VIETNAM) CO., LTD",
1203,롯데,Lotte Wedel Sp. z o.o.,
1204,롯데,"Lotte World Vietnam Co., Ltd",
1205,롯데,"LotteCinema Vietnam Co., Ltd.",
1206,롯데,"LOTTEGRS USA, INC.",
1207,롯데,Lotte-HPT High Tech. Vietnam Company Limited,
1208,롯데,"LOTTERIA Fullerton CA, INC",
1209,롯데,"Lotteria USA, Inc.",
1210,롯데,Office S&C Pte Ltd.,
1211,롯데,"Pepsi-Cola Products Philippines, Inc.",
1212,롯데,Pijalnie Czekolady Sp. z o.o.,
1213,롯데,PT LOTTE CHEMICAL INDONESIA,
1214,롯데,PT LOTTE CHEMICAL TITAN NUSANTARA,
1215,롯데,PT Lotte Indonesia,
1216,롯데,PT LOTTE INNOVATE INDONESIA,
1217,롯데,PT LOTTE LAND INDONESIA,
1218,롯데,PT LOTTE LAND KELAPA GADING,
1219,롯데,PT LOTTE LAND MODERN REALTY,
1220,롯데,PT LOTTE LAND SAWANGAN,
1221,롯데,PT LOTTE RND CENTER INDONESIA,
1222,롯데,PT LOTTE SHOPPING AVENUE INDONESIA,
1223,롯데,PT. Daehong Communications Indonesia,
1224,롯데,PT. Kakao Indonesia Cemerlang,
1225,롯데,PT. LOTTE CAPITAL INDONESIA,
1226,롯데,PT. Lotte Chemical Engineering Plastics Indonesia,
1227,롯데,PT. Lotte Chemical Titan Tbk,
1228,롯데,PT. Lotte Global Logistics Indonesia,
1229,롯데,PT. Lotte Packaging,
1230,롯데,PT. Lotte Shopping Indonesia,
1231,롯데,PT.Lotte Mart Indonesia,
1232,롯데,Rakhat TR,
1233,롯데,Rakhat-Aktau LLP,
1234,롯데,Rakhat-Aktobe LLP,
1235,롯데,Rakhat-Astana LLP,
1236,롯데,Rakhat-Karaganda LLP,
1237,롯데,Rakhat-Oral LLP,
1238,롯데,Rakhat-Shymkent LLP,
1239,롯데,Rakhat-Shymkent Trading House LLP,
1240,롯데,Rakhat-Taldykorgan LLP,
1241,롯데,S&C Fund PTE.,
1242,롯데,Sandalwood Feedlot Pty Ltd,
1243,롯데,Shanghai Hyundai Asia Shipping International Freight Forwarding Co.Ltd.,
1244,롯데,"Thai Lotte Co., Ltd.",
1245,롯데,"VIETNAM LOTTERIA CO., LTD",
1246,롯데,낙천(북경)물류유한공사,
1247,롯데,낙천(중국)투자유한공사,
1248,롯데,낙천공정소료(가흥)유한공사,
1249,롯데,낙천공정소료(심양)유한공사,
1250,롯데,낙천물업관리(심양)유한공사,
1251,롯데,낙천유락(심양)유한공사,
1252,롯데,"낙천유락구자문(북경)유한공사 (Lotte Duty Free Beijing Co., Ltd.)",
1253,롯데,낙천지산(성도)유한공사,
1254,롯데,롯데부동산㈜,
1255,롯데,㈜L제1투자회사,
1256,롯데,㈜L제2투자회사,
1257,롯데,㈜L제3투자회사,
1258,롯데,㈜L제4투자회사,
1259,롯데,㈜L제5투자회사,
1260,롯데,㈜L제6투자회사,
1261,롯데,㈜L제7투자회사,
1262,롯데,㈜L제8투자회사,
1263,롯데,㈜L제9투자회사,
1264,롯데,㈜L제10투자회사,
1265,롯데,㈜L제11투자회사,
1266,롯데,㈜L제12투자회사,
1267,롯데,㈜긴자코지코나,
1268,롯데,㈜롯데,
1269,롯데,㈜롯데벤처스재팬,
1270,롯데,㈜롯데서비스,
1271,롯데,㈜롯데스트레티직인베스트먼트,
1272,롯데,㈜롯데시티호텔,
1273,롯데,㈜롯데파이낸셜,
1274,롯데,㈜롯데호텔스 재팬,
1275,롯데,㈜롯데홀딩스,
1276,롯데,㈜메리초코렛컴퍼니,
1277,롯데,㈜지바롯데마린즈,
1278,롯데,㈜패밀리,
1279,롯데,호석화학무역(상해)유한공사,
